ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length_s,ride_length_min,date,hour_of_day,day_of_week,month,is_weekend,coords_start_invalid,coords_end_invalid,distance_km,long_trip_flag,start_lat_r,start_lng_r,end_lat_r,end_lng_r,_tmp_lat_r,_tmp_lng_r,station_imputation_method,station_imputation_confidence,start_station_type,end_station_type,dist_to_nearest_known_m_end,dist_to_nearest_known_m_start,dist_to_assigned_m_end,dist_to_assigned_m_start,dist_to_second_m_end,dist_to_second_m_start,ambiguous_nearby_end,ambiguous_nearby_start,within_25m_end,within_25m_start,within_50m_end,within_50m_start,within_100m_end,within_100m_start,imputation_method_end,imputation_method_start,imputation_confidence_end,imputation_confidence_start,start_valid_station,end_valid_station
8DD15516722C0947,electric_bike,2023-02-14 16:36:29,2023-02-14 16:46:04,Noble St & Milwaukee Ave,13290,Canal St & Adams St,13011,41.900696397,-87.662553787,41.88,-87.64,member,575.0,9.583333333333334,2023-02-14,16,Tuesday,February,False,False,False,2.963362260036596,False,41.900696,-87.662554,41.88,-87.64,41.88,-87.64,nearest_100m,low,station,station,1.124209778697984,0.0475340892772509,2080.856487034045,30.12792906940936,3.7174455279569423,0.0934786158694635,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
6E660C78D5E46FB2,electric_bike,2022-08-12 17:47:54,2022-08-12 17:53:45,Hyde Park Blvd & 55th St,768,Harper Ave & 59th St,KA1503000070,41.8,-87.59,41.8,-87.6,member,351.0,5.85,2022-08-12,17,Friday,August,False,False,False,0.8289314905316261,False,41.8,-87.59,41.8,-87.6,41.8,-87.6,nearest_100m,low,station,station,51.163516063959214,0.0,1629.7856621007566,1386.9627993237789,54.2122123136312,84.32974250692342,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
0E82FB8C9647D14F,electric_bike,2022-10-19 11:39:09,2022-10-19 11:43:41,University Ave & 57th St,KA1503000071,Harper Ave & 59th St,KA1503000070,41.79146433333333,-87.599889,41.8,-87.6,member,272.0,4.533333333333333,2022-10-19,11,Wednesday,October,False,False,False,0.949167433339862,False,41.791464,-87.599889,41.8,-87.6,41.8,-87.6,nearest_100m,low,station,station,51.163516063959214,0.0370649754589669,1629.7856621007566,1305.8121788584851,54.2122123136312,0.0908125374498686,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
C7476CE77E417FEC,electric_bike,2022-08-04 16:50:32,2022-08-04 17:05:33,Clinton St & Washington Blvd,WL-012,Kingsbury St & Kinzie St,KA1503000043,41.8831315,-87.6412785,41.9,-87.66,casual,901.0,15.016666666666667,2022-08-04,16,Thursday,August,False,False,False,2.4330391464218475,False,41.883132,-87.641278,41.9,-87.66,41.9,-87.66,nearest_100m,low,station,station,90.83493923529046,0.0693140593513209,2139.730255848375,39.582513243551226,118.39211065292584,0.1360563322073663,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
DBAFE25D8BE5A618,electric_bike,2023-04-26 15:28:45,2023-04-26 15:36:21,Franklin St & Monroe St,TA1309000007,Kostner Ave & Wrightwood Ave,321,41.8800065,-87.63484533333333,41.89,-87.64,casual,456.0,7.6,2023-04-26,15,Wednesday,April,False,False,False,1.190341836908518,False,41.880006,-87.634845,41.89,-87.64,41.89,-87.64,nearest_100m,low,station,station,0.0,0.0620696877104653,0.0,9266.338527478092,47.12942984193679,0.6753444437590705,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
F75B653E87B0E14F,electric_bike,2022-09-04 20:25:18,2022-09-04 21:16:33,LaSalle St & Adams St,KA1503000034,Wabash Ave & 9th St,TA1309000010,41.87,-87.63,41.870769,-87.625734,member,3075.0,51.25,2022-09-04,20,Sunday,September,True,False,False,0.3634359378934591,False,41.87,-87.63,41.870769,-87.625734,41.870769,-87.625734,nearest_100m,low,station,station,0.0,54.71579502924353,3.268164402605119,1317.9801433120017,0.1386376846162975,79.84353016619895,False,False,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
8577403A19C8FFF6,electric_bike,2023-01-27 09:08:37,2023-01-27 09:12:43,Harper Ave & 59th St,KA1503000070,University Ave & 57th St,KA1503000071,41.8,-87.6,41.791478,-87.599861,member,246.0,4.1,2023-01-27,9,Friday,January,False,False,False,0.9476732219512036,False,41.8,-87.6,41.791478,-87.599861,41.791478,-87.599861,nearest_100m,low,station,station,0.0,51.163516063959214,1303.7973037475947,1629.7856621007566,0.1111949263769007,54.2122123136312,False,True,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
BB57569D08D72C36,electric_bike,2022-09-23 19:06:26,2022-09-23 19:33:16,Southport Ave & Wellington Ave,TA1307000006,Kostner Ave & Wrightwood Ave,321,41.93558333333333,-87.663748,41.89,-87.64,member,1610.0,26.83333333333333,2022-09-23,19,Friday,September,False,False,False,5.436229850342652,False,41.935583,-87.663748,41.89,-87.64,41.89,-87.64,nearest_100m,low,station,station,0.0,0.0370649747516438,0.0,3803.6538947667455,47.12942984193679,0.1695363487444842,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
77957DA8693E049A,electric_bike,2022-10-13 08:20:41,2022-10-13 08:44:48,Lakeview Ave & Fullerton Pkwy,TA1309000019,New St & Illinois St,TA1306000013,41.925801166666666,-87.63903883333333,41.89,-87.62,member,1447.0,24.116666666666667,2022-10-13,8,Thursday,October,False,False,False,4.281345552326751,False,41.925801,-87.639039,41.89,-87.62,41.89,-87.62,nearest_100m,low,station,station,25.416315844219778,0.0230991828921237,199.1744488447523,42.107547041349214,32.10639446241349,0.3176735429999499,False,False,False,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
39F23103BE0DA689,electric_bike,2023-02-02 08:40:47,2023-02-02 08:54:24,Kostner Ave & Wrightwood Ave,321,Halsted St & Wrightwood Ave,TA1309000061,41.89,-87.64,41.93,-87.65,member,817.0,13.616666666666667,2023-02-02,8,Thursday,February,False,False,False,4.524120530365502,False,41.89,-87.64,41.93,-87.65,41.93,-87.65,nearest_100m,low,station,station,87.95662537194076,0.0,127.3397721035204,0.0,95.03045629693784,47.12942984193679,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
771535D0FBB38789,electric_bike,2022-05-24 18:11:57,2022-05-24 18:28:42,Halsted St & Wrightwood Ave,TA1309000061,N Carpenter St & W Lake St,20251.0,41.93,-87.65,41.89,-87.65,member,1005.0,16.75,2022-05-24,18,Tuesday,May,False,False,False,4.447797065782073,False,41.93,-87.65,41.89,-87.65,41.89,-87.65,nearest_100m,low,station,station,0.0,87.95662537194076,,127.3397721035204,174.3762367209441,95.03045629693784,False,True,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
7CC92E611976C8FB,electric_bike,2022-09-26 11:24:59,2022-09-26 11:27:11,Sheffield Ave & Fullerton Ave,TA1306000016,Halsted St & Wrightwood Ave,TA1309000061,41.92561966666667,-87.65376666666667,41.93,-87.65,casual,132.0,2.2,2022-09-26,11,Monday,September,False,False,False,0.5782189427039937,False,41.92562,-87.653767,41.93,-87.65,41.93,-87.65,nearest_100m,low,station,station,87.95662537194076,0.0461984119817123,127.3397721035204,6158.349766742122,95.03045629693784,0.2024673323318888,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
1FF0EFA23A6D29FB,electric_bike,2022-11-17 14:58:45,2022-11-17 15:03:33,Ellis Ave & 58th St,TA1309000011,Hyde Park Blvd & 55th St,768,41.79,-87.6,41.79,-87.59,member,288.0,4.8,2022-11-17,14,Thursday,November,False,False,False,0.8290608330340927,False,41.79,-87.6,41.79,-87.59,41.79,-87.59,nearest_100m,low,station,station,0.0,77.68133523892087,829.0608330362022,181.79861781884028,231.88004044374676,120.22668994543211,False,False,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
95E5A2D279D05E38,electric_bike,2022-10-19 07:51:10,2022-10-19 08:14:25,Franklin St & Illinois St,RN-,Dearborn St & Adams St,TA1305000005,41.891084433,-87.635546446,41.88,-87.63,casual,1395.0,23.25,2022-10-19,7,Wednesday,October,False,False,False,1.3152771174256732,False,41.891084,-87.635546,41.88,-87.63,41.88,-87.63,nearest_100m,low,station,station,3.764218197746515,0.0606720093901424,106.48233670149104,10.946775097771688,6.157897946715323,0.6051201942612408,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
E0BCC9C3FE949421,electric_bike,2022-07-17 15:58:38,2022-07-17 16:01:20,Hyde Park Blvd & 55th St,768,Harper Ave & 59th St,KA1503000070,41.8,-87.59,41.8,-87.6,member,162.0,2.7,2022-07-17,15,Sunday,July,True,False,False,0.8289314905316261,False,41.8,-87.59,41.8,-87.6,41.8,-87.6,nearest_100m,low,station,station,51.163516063959214,0.0,1629.7856621007566,1386.9627993237789,54.2122123136312,84.32974250692342,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
D03C1C7910C34B75,electric_bike,2023-04-13 08:18:22,2023-04-13 08:41:44,Avers Ave & Belmont Ave,15640,Halsted St & Wrightwood Ave,TA1309000061,41.939424753,-87.72356987,41.93,-87.65,member,1402.0,23.366666666666667,2023-04-13,8,Thursday,April,False,False,False,6.175177098072965,False,41.939425,-87.72357,41.93,-87.65,41.93,-87.65,nearest_100m,low,station,station,87.95662537194076,0.0294949726003225,127.3397721035204,5131.977327500899,95.03045629693784,0.0770231409375491,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
7D266E864603BC97,electric_bike,2022-08-03 17:20:06,2022-08-03 17:29:21,Halsted St & Wrightwood Ave,TA1309000061,Hampden Ct & Diversey Ave,202480.0,41.93,-87.65,41.93,-87.64,member,555.0,9.25,2022-08-03,17,Wednesday,August,False,False,False,0.8272477416223847,False,41.93,-87.65,41.93,-87.64,41.93,-87.64,nearest_100m,low,station,station,0.0,87.95662537194076,0.0,127.3397721035204,131.57500311343043,95.03045629693784,False,True,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
9BA6BA36923E45FB,electric_bike,2022-09-21 17:41:28,2022-09-21 17:48:37,Kingsbury St & Erie St,13265,State St & Kinzie St,13050,41.8939885,-87.6418915,41.89,-87.63,member,429.0,7.15,2022-09-21,17,Wednesday,September,False,False,False,1.0796084576177285,False,41.893988,-87.641892,41.89,-87.63,41.89,-87.63,nearest_100m,low,station,station,45.61803630733041,0.0693098579311671,274.62831524232365,8.963574276291098,48.1545183771011,0.2079295755925011,True,False,False,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,False
2C8EFA0AB4E15AB2,electric_bike,2022-08-18 11:09:59,2022-08-18 11:16:46,LaSalle St & Adams St,KA1503000034,Clinton St & Tilden St,13037,41.87,-87.63,41.875885,-87.640795,member,407.0,6.783333333333333,2022-08-18,11,Thursday,August,False,False,False,1.1077528335251705,False,41.87,-87.63,41.875885,-87.640795,41.875885,-87.640795,nearest_100m,low,station,station,0.0,54.71579502924353,1125.0942439353644,1317.9801433120017,0.1655898301735603,79.84353016619895,False,False,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
B6E072B52D83C361,electric_bike,2022-06-27 09:01:28,2022-06-27 09:38:56,California Ave & Division St,13256,Kostner Ave & Wrightwood Ave,321,41.90302633333334,-87.69754366666666,41.89,-87.64,casual,2248.0,37.46666666666667,2022-06-27,9,Monday,June,False,False,False,4.978168540025876,False,41.903026,-87.697544,41.89,-87.64,41.89,-87.64,nearest_100m,low,station,station,0.0,0.0462042425957504,0.0,1818.370201304256,47.12942984193679,0.1329344258321291,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
37DEF60CBF201BF7,electric_bike,2022-05-20 18:28:32,2022-05-20 18:35:32,Sedgwick St & North Ave,TA1307000038,Dayton St & North Ave,13058,41.91134933333333,-87.6387365,41.91,-87.65,casual,420.0,7.0,2022-05-20,18,Friday,May,False,False,False,0.9440518979043792,False,41.911349,-87.638736,41.91,-87.65,41.91,-87.65,nearest_100m,low,station,station,53.2672077824414,0.0555487153510866,444.3976381151,7.902341548935103,58.480679909137606,0.0848946245781341,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
1DB8A119B4B097FC,electric_bike,2022-07-14 16:51:17,2022-07-14 16:59:33,Clark St & 9th St (AMLI),SL-009,Dearborn St & Adams St,TA1305000005,41.87083916666667,-87.63126466666667,41.88,-87.63,casual,496.0,8.266666666666667,2022-07-14,16,Thursday,July,False,False,False,1.0240057039079706,False,41.870839,-87.631265,41.88,-87.63,41.88,-87.63,nearest_100m,low,station,station,3.764218197746515,0.0332451473302838,106.48233670149104,147.60575178426055,6.157897946715323,0.8802851883129018,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
27A28DC4E4A841A3,electric_bike,2022-06-24 10:15:32,2022-06-24 10:33:58,Ellis Ave & 58th St,TA1309000011,63rd St Beach,15491,41.79,-87.6,41.78091096424803,-87.57632374763489,casual,1106.0,18.433333333333334,2022-06-24,10,Friday,June,False,False,False,2.207932632748744,False,41.79,-87.6,41.780911,-87.576324,41.780911,-87.576324,nearest_100m,low,station,station,0.0212998492700812,77.68133523892087,10.874059366066394,181.79861781884028,0.2278626242076014,120.22668994543211,False,False,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
58BC2682C7B33D8B,electric_bike,2022-05-05 18:14:40,2022-05-05 18:18:01,Public Rack - Woodlawn Ave & 63rd St N,951,Ellis Ave & 58th St,TA1309000011,41.78,-87.6,41.79,-87.6,member,201.0,3.35,2022-05-05,18,Thursday,May,False,False,False,1.1119492664455182,False,41.78,-87.6,41.79,-87.6,41.79,-87.6,nearest_100m,low,station,station,77.68133523892087,0.0,181.79861781884028,0.0,120.22668994543211,300.0001645469039,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
819D43EE22370D27,electric_bike,2023-03-19 13:52:39,2023-03-19 14:07:46,N Southport Ave & W Newport Ave,20257.0,Kingsbury St & Kinzie St,KA1503000043,41.94,-87.66,41.9,-87.66,member,907.0,15.116666666666667,2023-03-19,13,Sunday,March,True,False,False,4.447797065782073,False,41.94,-87.66,41.9,-87.66,41.9,-87.66,nearest_100m,low,station,station,90.83493923529046,0.0,2139.730255848375,0.0,118.39211065292584,70.31885174290834,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
1266963409F0CB35,electric_bike,2022-08-01 16:20:49,2022-08-01 16:29:55,Dearborn St & Erie St,13045,Kostner Ave & Wrightwood Ave,321,41.894215333333335,-87.62939366666667,41.89,-87.64,casual,546.0,9.1,2022-08-01,16,Monday,August,False,False,False,0.9952178854948004,False,41.894215,-87.629394,41.89,-87.64,41.89,-87.64,nearest_100m,low,station,station,0.0,0.0462065136129972,0.0,55.97316143647123,47.12942984193679,0.1164194347286557,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
96AF0C35DFEA268A,electric_bike,2022-09-29 14:47:24,2022-09-29 14:55:56,State St & Van Buren St,TA1305000035,LaSalle St & Adams St,KA1503000034,41.877102,-87.62807233333334,41.87,-87.63,member,512.0,8.533333333333333,2022-09-29,14,Thursday,September,False,False,False,0.8056739342457406,False,41.877102,-87.628072,41.87,-87.63,41.87,-87.63,nearest_100m,low,station,station,54.71579502924353,0.027597780021865,1317.9801433120017,56.05606304851541,79.84353016619895,0.4553498581600773,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
E5EE2BF554F68908,electric_bike,2023-03-20 14:52:02,2023-03-20 14:55:53,,,Dearborn St & Adams St,TA1305000005,41.88,-87.62,41.88,-87.63,member,231.0,3.85,2023-03-20,14,Monday,March,False,False,False,0.8278958418179178,False,41.88,-87.62,41.88,-87.63,41.88,-87.63,nearest_100m,low,no_station,station,3.764218197746515,,106.48233670149104,,6.157897946715323,,False,,True,,True,,True,,nearest_100m,,low,,False,True
FE7A1224F55BA837,electric_bike,2022-08-08 16:05:44,2022-08-08 16:10:02,Kimbark Ave & 53rd St,TA1309000037,Ellis Ave & 58th St,TA1309000011,41.7996205,-87.59471683333334,41.79,-87.6,member,258.0,4.3,2022-08-08,16,Monday,August,False,False,False,1.155935895020553,False,41.79962,-87.594717,41.79,-87.6,41.79,-87.6,nearest_100m,low,station,station,77.68133523892087,0.0572882969053346,181.79861781884028,9.870582624228334,120.22668994543211,0.1115515857186744,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
24E9FFF487EC2917,electric_bike,2023-02-11 14:20:25,2023-02-11 14:23:43,Ravenswood Ave & Irving Park Rd,TA1307000149,Clark St & Grace St,TA1307000127,41.95461866666667,-87.6738625,41.95,-87.67,member,198.0,3.3,2023-02-11,14,Saturday,February,True,False,False,0.6047982813873519,False,41.954619,-87.673862,41.95,-87.67,41.95,-87.67,nearest_100m,low,station,station,77.23800570195117,0.055527820693899,899.3714432937376,18.546213523258,97.98432603619533,0.08488095260515,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
29CED027AAD4EFF9,electric_bike,2022-09-14 08:27:56,2022-09-14 08:55:15,Halsted St & 35th St,TA1308000043,State St & Kinzie St,13050,41.83065766666667,-87.64719316666667,41.89,-87.63,member,1639.0,27.316666666666663,2022-09-14,8,Wednesday,September,False,False,False,6.75043968201493,False,41.830658,-87.647193,41.89,-87.63,41.89,-87.63,nearest_100m,low,station,station,45.61803630733041,0.0395537417180818,274.62831524232365,27.0399076411347,48.1545183771011,0.264974507028826,True,False,False,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,False
949370320F6DE7C0,electric_bike,2023-04-09 13:28:32,2023-04-09 13:31:52,Halsted St & Wrightwood Ave,TA1309000061,Stockton Dr & Wrightwood Ave,13276,41.93,-87.65,41.93132,-87.638742,member,200.0,3.333333333333333,2023-04-09,13,Sunday,April,True,False,False,0.9428012531228812,False,41.93,-87.65,41.93132,-87.638742,41.93132,-87.638742,nearest_100m,low,station,station,0.0,87.95662537194076,7030.371851300307,127.3397721035204,0.0827230637503665,95.03045629693784,False,True,True,False,True,False,True,True,nearest_100m,nearest_100m,low,low,False,True
0EDD6BA18E5FF79C,electric_bike,2022-07-16 00:53:54,2022-07-16 01:24:05,Dearborn Pkwy & Delaware Pl,TA1307000128,Clarendon Ave & Junior Ter,13389,41.8989405,-87.62984066666667,41.96,-87.65,member,1811.0,30.183333333333334,2022-07-16,0,Saturday,July,True,False,False,6.991322457517753,False,41.89894,-87.629841,41.96,-87.65,41.96,-87.65,nearest_100m,low,station,station,55.23311176225137,0.0620660525015673,117.6034822484796,35.7073499667688,71.44822757924236,0.0783297230900423,False,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
42D7AE9CC599DE60,electric_bike,2022-07-01 15:31:16,2022-07-01 15:56:18,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,State St & Kinzie St,13050,41.932583,-87.63636666666666,41.89,-87.63,casual,1502.0,25.03333333333333,2022-07-01,15,Friday,July,False,False,False,4.764232259971862,False,41.932583,-87.636367,41.89,-87.63,41.89,-87.63,nearest_100m,low,station,station,45.61803630733041,0.0275738085970852,274.62831524232365,8.990384760016495,48.1545183771011,0.1145627625391119,True,False,False,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,False
089857356F1742CD,electric_bike,2023-04-28 10:59:36,2023-04-28 11:04:22,Sheffield Ave & Fullerton Ave,TA1306000016,Dayton St & North Ave,13058,41.925665736,-87.653582573,41.91,-87.65,member,286.0,4.766666666666667,2023-04-28,10,Friday,April,False,False,False,1.7669913127433607,False,41.925666,-87.653583,41.91,-87.65,41.91,-87.65,nearest_100m,low,station,station,53.2672077824414,0.0459310436237103,444.3976381151,6171.675509109055,58.480679909137606,0.6981362990640929,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
7EDF352AFCE586CC,electric_bike,2022-07-30 11:19:44,2022-07-30 11:23:45,Wabash Ave & Grand Ave,TA1307000117,State St & Kinzie St,13050,41.89133383333333,-87.62681316666666,41.89,-87.63,casual,241.0,4.016666666666667,2022-07-30,11,Saturday,July,True,False,False,0.302628489413596,False,41.891334,-87.626813,41.89,-87.63,41.89,-87.63,nearest_100m,low,station,station,45.61803630733041,0.0231036292436694,274.62831524232365,17.699265258500994,48.1545183771011,0.1528814045536508,True,False,False,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,False
3A58033F2FA2492A,electric_bike,2022-08-25 13:34:48,2022-08-25 13:40:48,N Green St & W Lake St,20246.0,Dearborn St & Adams St,TA1305000005,41.89,-87.65,41.88,-87.63,casual,360.0,6.0,2022-08-25,13,Thursday,August,False,False,False,1.994404220508176,False,41.89,-87.65,41.88,-87.63,41.88,-87.63,nearest_100m,low,station,station,3.764218197746515,0.0,106.48233670149104,0.0,6.157897946715323,174.3762367209441,False,False,True,True,True,True,True,True,nearest_100m,nearest_100m,low,low,True,True
96C152038F5EDA5D,electric_bike,2023-04-15 21:02:24,2023-04-15 21:04:04,Hyde Park Blvd & 55th St,768,Harper Ave & 59th St,KA1503000070,41.8,-87.59,41.8,-87.6,member,100.0,1.6666666666666667,2023-04-15,21,Saturday,April,True,False,False,0.8289314905316261,False,41.8,-87.59,41.8,-87.6,41.8,-87.6,nearest_100m,low,station,station,51.163516063959214,0.0,1629.7856621007566,1386.9627993237789,54.2122123136312,84.32974250692342,True,False,False,True,False,True,True,True,nearest_100m,nearest_100m,low,low,True,False
